    19    17    7.003465e-20    8.827022e-21    9.368784e-20    8.526760e-21
    19    18    3.953702e-22    8.645099e-22    1.294254e-20    8.618907e-22
    19    19   -5.243416e-22    1.084573e-22    1.592547e-21    1.099157e-22
    20     0    1.057814e+01    3.086074e+00    0.000000e+00    0.000000e+00
    20     1    2.548052e-01    3.688323e-01    1.226096e-01    2.738325e-01
    20     2    1.648247e-02    1.447590e-02    1.711834e-01    1.497915e-02
    20     3    1.317997e-03    7.735283e-04   -3.604193e-03    7.793652e-04
    20     4   -2.273104e-04    3.584849e-05   -4.615454e-05    3.629976e-05
    20     5    3.989208e-06    1.956433e-06   -2.574760e-06    1.867691e-06
    20     6   -6.411380e-08    9.591874e-08    2.829888e-07    9.837322e-08
    20     7    2.310354e-09    4.711055e-09    5.524899e-09    4.732135e-09
    20     8    1.787936e-10    2.784238e-10   -9.018314e-12    2.813495e-10
    20     9    2.715957e-11    1.355241e-11   -6.590737e-11    1.463053e-11
    20    10   -4.556543e-14    6.951893e-13    2.202190e-12    7.249870e-13
    20    11    1.530711e-13    4.348715e-14   -7.926502e-14    4.451869e-14
    20    12    1.601641e-14    2.709270e-15   -5.619612e-15    2.734793e-15
    20    13    4.793423e-16    1.612000e-16    9.551340e-16    1.586149e-16
    20    14   -5.129656e-17    8.978222e-18   -3.997819e-17    9.266396e-18
    20    15   -1.711187e-18    5.605860e-19   -5.063821e-18    5.667871e-19
    20    16   -1.923355e-19    3.801289e-20   -1.431151e-19    3.796646e-20
    20    17    1.660042e-20    2.838923e-21    1.208252e-20    2.772145e-21
    20    18    3.511355e-21    2.313048e-22   -1.568034e-21    2.316972e-22
    20    19    3.503105e-22    2.234154e-23    2.152306e-22    2.302354e-23
    20    20    3.303384e-23    2.886442e-24    5.247827e-23    2.743549e-24
    21     0    1.653483e+01    3.282006e+00    0.000000e+00    0.000000e+00
    21     1    3.591206e-01    3.490689e-01   -8.286759e-01    2.635806e-01
    21     2   -1.382547e-02    1.384234e-02    8.207220e-02    1.482234e-02
    21     3    9.927545e-04    6.728172e-04    2.115680e-03    6.548479e-04
    21     4   -1.804314e-05    3.122612e-05    1.025084e-04    3.289070e-05
    21     5    5.594972e-06    1.512130e-06    4.200447e-06    1.417783e-06
